Lon,Lat,Speciesrichness
144.5,-69.92046,NaN
144.5,-67.17492,NaN
144.5,-64.71517,86
144.5,-62.46289,62
144.5,-60.36995,29
144.5,-58.40418,45
144.5,-56.54284,38
144.5,-54.7691,51
144.5,-53.07012,39
144.5,-51.43583,72
144.5,-49.85814,55
144.5,-48.33045,74
144.5,-46.84729,66
144.5,-45.40405,85
144.5,-43.99682,162
144.5,-42.62225,240
144.5,-41.2774,234
144.5,-39.95974,250
144.5,-38.66701,346
144.5,-37.39724,NaN
144.5,-36.14864,NaN
144.5,-34.91962,NaN
144.5,-33.70876,NaN
144.5,-32.51474,NaN
144.5,-31.33638,NaN
144.5,-30.17261,NaN
144.5,-29.02243,NaN
144.5,-27.88493,NaN
144.5,-26.75926,NaN
144.5,-25.64464,NaN
144.5,-24.54034,NaN
144.5,-23.44568,NaN
144.5,-22.36001,NaN
144.5,-21.28275,NaN
144.5,-20.21333,NaN
144.5,-19.1512,NaN
144.5,-18.09588,NaN
144.5,-17.04687,NaN
144.5,-16.00372,NaN
144.5,-14.96599,NaN
144.5,-13.93326,731
144.5,-12.90513,733
144.5,-11.88122,746
144.5,-10.86114,760
144.5,-9.84453,759
144.5,-8.83105,769
144.5,-7.82034,NaN
144.5,-6.81208,NaN
144.5,-5.80593,NaN
144.5,-4.80158,NaN
144.5,-3.79871,NaN
144.5,-2.797,905
144.5,-1.79614,900
144.5,-0.79584,865
144.5,0.20423,290
144.5,1.20435,45
144.5,2.20485,42
144.5,3.20602,43
144.5,4.20816,49
144.5,5.2116,52
144.5,6.21665,660
144.5,7.22362,639
144.5,8.23284,668
144.5,9.24464,45
144.5,10.25936,41
144.5,11.27734,43
144.5,12.29894,616
144.5,13.32453,NaN
144.5,14.35449,633
144.5,15.38921,563
144.5,16.4291,529
144.5,17.47459,660
144.5,18.52613,803
144.5,19.58417,431
144.5,20.64921,428
144.5,21.72177,429
144.5,22.80239,39
144.5,23.89166,331
144.5,24.99018,42
144.5,26.09861,304
144.5,27.21765,43
144.5,28.34806,41
144.5,29.49063,43
144.5,30.64625,211
144.5,31.81585,44
144.5,33.00047,108
144.5,34.20122,203
144.5,35.41933,187
144.5,36.65617,200
144.5,37.91321,202
144.5,39.19213,190
144.5,40.49479,225
144.5,41.82327,267
144.5,43.17993,NaN
144.5,44.56747,162
144.5,45.98897,60
144.5,47.448,62
144.5,48.94875,NaN
144.5,50.49615,30
144.5,52.09608,28
144.5,53.75572,24
144.5,55.48388,21
144.5,57.29166,18
144.5,59.19334,NaN
144.5,61.20787,NaN
144.5,63.36129,NaN
144.5,65.69124,NaN
144.5,68.25572,NaN
144.5,71.15352,NaN
144.5,74.58264,8
144.5,79.11166,84
145.5,-77.04822,NaN
145.5,-73.09689,NaN
145.5,-69.92046,NaN
145.5,-67.17492,103
145.5,-64.71517,36
145.5,-62.46289,52
145.5,-60.36995,46
145.5,-58.40418,55
145.5,-56.54284,48
145.5,-54.7691,37
145.5,-53.07012,43
145.5,-51.43583,73
145.5,-49.85814,90
145.5,-48.33045,40
145.5,-46.84729,107
145.5,-45.40405,104
145.5,-43.99682,213
145.5,-42.62225,NaN
145.5,-41.2774,NaN
145.5,-39.95974,235
145.5,-38.66701,NaN
145.5,-37.39724,NaN
145.5,-36.14864,NaN
145.5,-34.91962,NaN
145.5,-33.70876,NaN
145.5,-32.51474,NaN
145.5,-31.33638,NaN
145.5,-30.17261,NaN
145.5,-29.02243,NaN
145.5,-27.88493,NaN
145.5,-26.75926,NaN
145.5,-25.64464,NaN
145.5,-24.54034,NaN
145.5,-23.44568,NaN
145.5,-22.36001,NaN
145.5,-21.28275,NaN
145.5,-20.21333,NaN
145.5,-19.1512,NaN
145.5,-18.09588,NaN
145.5,-17.04687,NaN
145.5,-16.00372,NaN
145.5,-14.96599,745
145.5,-13.93326,743
145.5,-12.90513,491
145.5,-11.88122,78
145.5,-10.86114,91
145.5,-9.84453,763
145.5,-8.83105,701
145.5,-7.82034,NaN
145.5,-6.81208,NaN
145.5,-5.80593,NaN
145.5,-4.80158,NaN
145.5,-3.79871,932
145.5,-2.797,892
145.5,-1.79614,883
145.5,-0.79584,863
145.5,0.20423,405
145.5,1.20435,67
145.5,2.20485,53
145.5,3.20602,50
145.5,4.20816,43
145.5,5.2116,45
145.5,6.21665,44
145.5,7.22362,635
145.5,8.23284,644
145.5,9.24464,44
145.5,10.25936,40
145.5,11.27734,40
145.5,12.29894,578
145.5,13.32453,608
145.5,14.35449,595
145.5,15.38921,564
145.5,16.4291,551
145.5,17.47459,638
145.5,18.52613,786
145.5,19.58417,528
145.5,20.64921,439
145.5,21.72177,422
145.5,22.80239,38
145.5,23.89166,38
145.5,24.99018,39
145.5,26.09861,39
145.5,27.21765,39
145.5,28.34806,39
145.5,29.49063,39
145.5,30.64625,40
145.5,31.81585,40
145.5,33.00047,45
145.5,34.20122,46
145.5,35.41933,55
145.5,36.65617,47
145.5,37.91321,331
145.5,39.19213,176
145.5,40.49479,84
145.5,41.82327,250
145.5,43.17993,NaN
145.5,44.56747,128
145.5,45.98897,80
145.5,47.448,66
145.5,48.94875,56
145.5,50.49615,29
145.5,52.09608,14
145.5,53.75572,22
145.5,55.48388,16
145.5,57.29166,19
145.5,59.19334,NaN
145.5,61.20787,NaN
145.5,63.36129,NaN
145.5,65.69124,NaN
145.5,68.25572,NaN
145.5,71.15352,NaN
145.5,74.58264,16
145.5,79.11166,82
146.5,-77.04822,NaN
146.5,-73.09689,NaN
146.5,-69.92046,NaN
146.5,-67.17492,25
146.5,-64.71517,51
146.5,-62.46289,50
146.5,-60.36995,34
146.5,-58.40418,66
146.5,-56.54284,42
146.5,-54.7691,29
146.5,-53.07012,42
146.5,-51.43583,34
146.5,-49.85814,49
146.5,-48.33045,70
146.5,-46.84729,15
146.5,-45.40405,16
146.5,-43.99682,312
146.5,-42.62225,NaN
146.5,-41.2774,NaN
146.5,-39.95974,213
146.5,-38.66701,NaN
146.5,-37.39724,NaN
146.5,-36.14864,NaN
146.5,-34.91962,NaN
146.5,-33.70876,NaN
146.5,-32.51474,NaN
146.5,-31.33638,NaN
146.5,-30.17261,NaN
146.5,-29.02243,NaN
146.5,-27.88493,NaN
146.5,-26.75926,NaN
146.5,-25.64464,NaN
146.5,-24.54034,NaN
146.5,-23.44568,NaN
146.5,-22.36001,NaN
146.5,-21.28275,NaN
146.5,-20.21333,NaN
146.5,-19.1512,NaN
146.5,-18.09588,744
146.5,-17.04687,763
146.5,-16.00372,752
146.5,-14.96599,750
146.5,-13.93326,756
146.5,-12.90513,91
146.5,-11.88122,90
146.5,-10.86114,784
146.5,-9.84453,768
146.5,-8.83105,NaN
146.5,-7.82034,NaN
146.5,-6.81208,NaN
146.5,-5.80593,NaN
146.5,-4.80158,1018
146.5,-3.79871,905
146.5,-2.797,903
146.5,-1.79614,894
146.5,-0.79584,887
146.5,0.20423,45
146.5,1.20435,43
146.5,2.20485,42
146.5,3.20602,43
146.5,4.20816,42
146.5,5.2116,42
146.5,6.21665,46
146.5,7.22362,627
146.5,8.23284,622
146.5,9.24464,47
146.5,10.25936,40
146.5,11.27734,42
146.5,12.29894,40
146.5,13.32453,44
146.5,14.35449,571
146.5,15.38921,557
146.5,16.4291,533
146.5,17.47459,528
146.5,18.52613,510
146.5,19.58417,492
146.5,20.64921,40
146.5,21.72177,39
146.5,22.80239,38
146.5,23.89166,38
146.5,24.99018,41
146.5,26.09861,40
146.5,27.21765,39
146.5,28.34806,39
146.5,29.49063,41
146.5,30.64625,41
146.5,31.81585,39
146.5,33.00047,40
146.5,34.20122,41
146.5,35.41933,44
146.5,36.65617,45
146.5,37.91321,47
146.5,39.19213,42
146.5,40.49479,42
146.5,41.82327,44
146.5,43.17993,128
146.5,44.56747,120
146.5,45.98897,94
146.5,47.448,30
146.5,48.94875,50
146.5,50.49615,18
146.5,52.09608,14
146.5,53.75572,25
146.5,55.48388,18
146.5,57.29166,20
146.5,59.19334,NaN
146.5,61.20787,NaN
146.5,63.36129,NaN
146.5,65.69124,NaN
146.5,68.25572,NaN
146.5,71.15352,NaN
146.5,74.58264,10
146.5,79.11166,82
147.5,-77.04822,NaN
147.5,-73.09689,NaN
147.5,-69.92046,NaN
147.5,-67.17492,65
147.5,-64.71517,46
147.5,-62.46289,46
147.5,-60.36995,24
147.5,-58.40418,40
147.5,-56.54284,44
147.5,-54.7691,25
147.5,-53.07012,27
147.5,-51.43583,38
147.5,-49.85814,43
147.5,-48.33045,105
147.5,-46.84729,64
147.5,-45.40405,185
147.5,-43.99682,235
147.5,-42.62225,NaN
147.5,-41.2774,NaN
147.5,-39.95974,298
147.5,-38.66701,335
147.5,-37.39724,NaN
147.5,-36.14864,NaN
147.5,-34.91962,NaN
147.5,-33.70876,NaN
147.5,-32.51474,NaN
147.5,-31.33638,NaN
147.5,-30.17261,NaN
147.5,-29.02243,NaN
147.5,-27.88493,NaN
147.5,-26.75926,NaN
147.5,-25.64464,NaN
147.5,-24.54034,NaN
147.5,-23.44568,NaN
147.5,-22.36001,NaN
147.5,-21.28275,NaN
147.5,-20.21333,NaN
147.5,-19.1512,700
147.5,-18.09588,738
147.5,-17.04687,755
147.5,-16.00372,751
147.5,-14.96599,116
147.5,-13.93326,88
147.5,-12.90513,81
147.5,-11.88122,63
147.5,-10.86114,806
147.5,-9.84453,NaN
147.5,-8.83105,NaN
147.5,-7.82034,NaN
147.5,-6.81208,NaN
147.5,-5.80593,917
147.5,-4.80158,906
147.5,-3.79871,240
147.5,-2.797,931
147.5,-1.79614,914
147.5,-0.79584,882
147.5,0.20423,44
147.5,1.20435,47
147.5,2.20485,42
147.5,3.20602,44
147.5,4.20816,42
147.5,5.2116,42
147.5,6.21665,44
147.5,7.22362,625
147.5,8.23284,626
147.5,9.24464,320
147.5,10.25936,41
147.5,11.27734,40
147.5,12.29894,40
147.5,13.32453,40
147.5,14.35449,40
147.5,15.38921,40
147.5,16.4291,41
147.5,17.47459,69
147.5,18.52613,40
147.5,19.58417,38
147.5,20.64921,39
147.5,21.72177,39
147.5,22.80239,38
147.5,23.89166,38
147.5,24.99018,40
147.5,26.09861,39
147.5,27.21765,40
147.5,28.34806,40
147.5,29.49063,43
147.5,30.64625,40
147.5,31.81585,39
147.5,33.00047,40
147.5,34.20122,43
147.5,35.41933,42
147.5,36.65617,68
147.5,37.91321,46
147.5,39.19213,158
147.5,40.49479,52
147.5,41.82327,140
147.5,43.17993,162
147.5,44.56747,NaN
147.5,45.98897,89
147.5,47.448,21
147.5,48.94875,18
147.5,50.49615,50
147.5,52.09608,49
147.5,53.75572,16
147.5,55.48388,15
147.5,57.29166,22
147.5,59.19334,NaN
147.5,61.20787,NaN
147.5,63.36129,NaN
147.5,65.69124,NaN
147.5,68.25572,NaN
147.5,71.15352,NaN
147.5,74.58264,22
147.5,79.11166,55
148.5,-77.04822,NaN
148.5,-73.09689,NaN
148.5,-69.92046,NaN
148.5,-67.17492,23
148.5,-64.71517,31
148.5,-62.46289,38
148.5,-60.36995,94
148.5,-58.40418,38
148.5,-56.54284,47
148.5,-54.7691,32
148.5,-53.07012,28
148.5,-51.43583,28
148.5,-49.85814,39
148.5,-48.33045,44
148.5,-46.84729,90
148.5,-45.40405,104
148.5,-43.99682,155
148.5,-42.62225,187
148.5,-41.2774,NaN
148.5,-39.95974,223
148.5,-38.66701,309
148.5,-37.39724,NaN
148.5,-36.14864,NaN
148.5,-34.91962,NaN
148.5,-33.70876,NaN
148.5,-32.51474,NaN
148.5,-31.33638,NaN
148.5,-30.17261,NaN
148.5,-29.02243,NaN
148.5,-27.88493,NaN
148.5,-26.75926,NaN
148.5,-25.64464,NaN
148.5,-24.54034,NaN
148.5,-23.44568,NaN
148.5,-22.36001,NaN
148.5,-21.28275,NaN
148.5,-20.21333,NaN
148.5,-19.1512,691
148.5,-18.09588,452
148.5,-17.04687,743
148.5,-16.00372,454
148.5,-14.96599,469
148.5,-13.93326,88
148.5,-12.90513,75
148.5,-11.88122,102
148.5,-10.86114,856
148.5,-9.84453,NaN
148.5,-8.83105,NaN
148.5,-7.82034,922
148.5,-6.81208,911
148.5,-5.80593,NaN
148.5,-4.80158,922
148.5,-3.79871,906
148.5,-2.797,894
148.5,-1.79614,892
148.5,-0.79584,862
148.5,0.20423,44
148.5,1.20435,43
148.5,2.20485,41
148.5,3.20602,42
148.5,4.20816,42
148.5,5.2116,42
148.5,6.21665,607
148.5,7.22362,612
148.5,8.23284,622
148.5,9.24464,357
148.5,10.25936,41
148.5,11.27734,40
148.5,12.29894,40
148.5,13.32453,40
148.5,14.35449,40
148.5,15.38921,40
148.5,16.4291,67
148.5,17.47459,42
148.5,18.52613,40
148.5,19.58417,42
148.5,20.64921,42
148.5,21.72177,42
148.5,22.80239,41
148.5,23.89166,41
148.5,24.99018,42
148.5,26.09861,42
148.5,27.21765,42
148.5,28.34806,41
148.5,29.49063,39
148.5,30.64625,42
148.5,31.81585,42
148.5,33.00047,41
148.5,34.20122,42
148.5,35.41933,57
148.5,36.65617,45
148.5,37.91321,46
148.5,39.19213,42
148.5,40.49479,37
148.5,41.82327,47
148.5,43.17993,156
148.5,44.56747,117
148.5,45.98897,108
148.5,47.448,25
148.5,48.94875,60
148.5,50.49615,15
148.5,52.09608,14
148.5,53.75572,15
148.5,55.48388,15
148.5,57.29166,22
148.5,59.19334,NaN
148.5,61.20787,NaN
148.5,63.36129,NaN
148.5,65.69124,NaN
148.5,68.25572,NaN
148.5,71.15352,NaN
148.5,74.58264,11
148.5,79.11166,59
149.5,-77.04822,NaN
149.5,-73.09689,NaN
149.5,-69.92046,NaN
149.5,-67.17492,25
149.5,-64.71517,76
149.5,-62.46289,68
149.5,-60.36995,14
149.5,-58.40418,69
149.5,-56.54284,72
149.5,-54.7691,67
149.5,-53.07012,55
149.5,-51.43583,52
149.5,-49.85814,14
149.5,-48.33045,15
149.5,-46.84729,16
149.5,-45.40405,78
149.5,-43.99682,19
149.5,-42.62225,125
149.5,-41.2774,154
149.5,-39.95974,139
149.5,-38.66701,290
149.5,-37.39724,NaN
149.5,-36.14864,NaN
149.5,-34.91962,NaN
149.5,-33.70876,NaN
149.5,-32.51474,NaN
149.5,-31.33638,NaN
149.5,-30.17261,NaN
149.5,-29.02243,NaN
149.5,-27.88493,NaN
149.5,-26.75926,NaN
149.5,-25.64464,NaN
149.5,-24.54034,NaN
149.5,-23.44568,NaN
149.5,-22.36001,NaN
149.5,-21.28275,NaN
149.5,-20.21333,638
149.5,-19.1512,686
149.5,-18.09588,743
149.5,-17.04687,776
149.5,-16.00372,785
149.5,-14.96599,92
149.5,-13.93326,59
149.5,-12.90513,61
149.5,-11.88122,843
149.5,-10.86114,865
149.5,-9.84453,NaN
149.5,-8.83105,915
149.5,-7.82034,921
149.5,-6.81208,911
149.5,-5.80593,NaN
149.5,-4.80158,921
149.5,-3.79871,932
149.5,-2.797,894
149.5,-1.79614,890
149.5,-0.79584,866
149.5,0.20423,47
149.5,1.20435,70
149.5,2.20485,41
149.5,3.20602,42
149.5,4.20816,41
149.5,5.2116,66
149.5,6.21665,607
149.5,7.22362,618
149.5,8.23284,612
149.5,9.24464,609
149.5,10.25936,40
149.5,11.27734,40
149.5,12.29894,40
149.5,13.32453,39
149.5,14.35449,39
149.5,15.38921,39
149.5,16.4291,39
149.5,17.47459,40
149.5,18.52613,39
149.5,19.58417,38
149.5,20.64921,54
149.5,21.72177,38
149.5,22.80239,40
149.5,23.89166,38
149.5,24.99018,62
149.5,26.09861,40
149.5,27.21765,38
149.5,28.34806,38
149.5,29.49063,41
149.5,30.64625,39
149.5,31.81585,40
149.5,33.00047,44
149.5,34.20122,43
149.5,35.41933,48
149.5,36.65617,44
149.5,37.91321,45
149.5,39.19213,43
149.5,40.49479,67
149.5,41.82327,36
149.5,43.17993,48
149.5,44.56747,121
149.5,45.98897,72
149.5,47.448,78
149.5,48.94875,56
149.5,50.49615,15
149.5,52.09608,21
149.5,53.75572,17
149.5,55.48388,19
149.5,57.29166,24
149.5,59.19334,24
149.5,61.20787,NaN
149.5,63.36129,NaN
149.5,65.69124,NaN
149.5,68.25572,NaN
149.5,71.15352,NaN
149.5,74.58264,19
149.5,79.11166,63
150.5,-77.04822,NaN
150.5,-73.09689,NaN
150.5,-69.92046,NaN
150.5,-67.17492,19
150.5,-64.71517,81
150.5,-62.46289,63
150.5,-60.36995,108
150.5,-58.40418,20
150.5,-56.54284,54
150.5,-54.7691,73
150.5,-53.07012,61
150.5,-51.43583,62
150.5,-49.85814,84
150.5,-48.33045,81
150.5,-46.84729,83
150.5,-45.40405,110
150.5,-43.99682,27
150.5,-42.62225,74
150.5,-41.2774,55
150.5,-39.95974,57
150.5,-38.66701,307
150.5,-37.39724,290
150.5,-36.14864,273
150.5,-34.91962,NaN
150.5,-33.70876,NaN
150.5,-32.51474,NaN
150.5,-31.33638,NaN
150.5,-30.17261,NaN
150.5,-29.02243,NaN
150.5,-27.88493,NaN
150.5,-26.75926,NaN
150.5,-25.64464,NaN
150.5,-24.54034,NaN
150.5,-23.44568,NaN
150.5,-22.36001,NaN
150.5,-21.28275,579
150.5,-20.21333,630
150.5,-19.1512,118
150.5,-18.09588,123
150.5,-17.04687,812
150.5,-16.00372,63
150.5,-14.96599,72
150.5,-13.93326,56
150.5,-12.90513,56
150.5,-11.88122,852
150.5,-10.86114,NaN
150.5,-9.84453,893
150.5,-8.83105,920
150.5,-7.82034,981
150.5,-6.81208,917
150.5,-5.80593,NaN
150.5,-4.80158,911
150.5,-3.79871,902
150.5,-2.797,NaN
150.5,-1.79614,907
150.5,-0.79584,866
150.5,0.20423,44
150.5,1.20435,41
150.5,2.20485,40
150.5,3.20602,41
150.5,4.20816,41
150.5,5.2116,42
150.5,6.21665,522
150.5,7.22362,622
150.5,8.23284,613
150.5,9.24464,610
150.5,10.25936,40
150.5,11.27734,40
150.5,12.29894,40
150.5,13.32453,40
150.5,14.35449,39
150.5,15.38921,40
150.5,16.4291,39
150.5,17.47459,39
150.5,18.52613,39
150.5,19.58417,40
150.5,20.64921,79
150.5,21.72177,38
150.5,22.80239,38
150.5,23.89166,37
150.5,24.99018,37
150.5,26.09861,40
150.5,27.21765,40
150.5,28.34806,38
150.5,29.49063,38
150.5,30.64625,42
150.5,31.81585,44
150.5,33.00047,42
150.5,34.20122,42
150.5,35.41933,47
150.5,36.65617,47
150.5,37.91321,48
150.5,39.19213,41
150.5,40.49479,67
150.5,41.82327,35
150.5,43.17993,48
150.5,44.56747,113
150.5,45.98897,NaN
150.5,47.448,83
150.5,48.94875,31
150.5,50.49615,15
150.5,52.09608,23
150.5,53.75572,15
150.5,55.48388,19
150.5,57.29166,29
150.5,59.19334,NaN
150.5,61.20787,NaN
150.5,63.36129,NaN
150.5,65.69124,NaN
150.5,68.25572,NaN
150.5,71.15352,NaN
150.5,74.58264,17
150.5,79.11166,67
151.5,-77.04822,NaN
151.5,-73.09689,NaN
151.5,-69.92046,NaN
151.5,-67.17492,19
151.5,-64.71517,22
151.5,-62.46289,39
151.5,-60.36995,29
151.5,-58.40418,97
151.5,-56.54284,48
151.5,-54.7691,34
151.5,-53.07012,51
151.5,-51.43583,28
151.5,-49.85814,53
151.5,-48.33045,55
151.5,-46.84729,71
151.5,-45.40405,46
151.5,-43.99682,47
151.5,-42.62225,62
151.5,-41.2774,52
151.5,-39.95974,50
151.5,-38.66701,44
151.5,-37.39724,130
151.5,-36.14864,318
151.5,-34.91962,229
151.5,-33.70876,NaN
151.5,-32.51474,NaN
151.5,-31.33638,NaN
151.5,-30.17261,NaN
151.5,-29.02243,NaN
151.5,-27.88493,NaN
151.5,-26.75926,NaN
151.5,-25.64464,NaN
151.5,-24.54034,NaN
151.5,-23.44568,452
151.5,-22.36001,510
151.5,-21.28275,569
151.5,-20.21333,627
151.5,-19.1512,93
151.5,-18.09588,146
151.5,-17.04687,765
151.5,-16.00372,60
151.5,-14.96599,50
151.5,-13.93326,53
151.5,-12.90513,51
151.5,-11.88122,856
151.5,-10.86114,872
151.5,-9.84453,891
151.5,-8.83105,910
151.5,-7.82034,916
151.5,-6.81208,900
151.5,-5.80593,NaN
151.5,-4.80158,NaN
151.5,-3.79871,900
151.5,-2.797,NaN
151.5,-1.79614,885
151.5,-0.79584,47
151.5,0.20423,42
151.5,1.20435,41
151.5,2.20485,40
151.5,3.20602,41
151.5,4.20816,41
151.5,5.2116,41
151.5,6.21665,351
151.5,7.22362,695
151.5,8.23284,624
151.5,9.24464,164
151.5,10.25936,41
151.5,11.27734,40
151.5,12.29894,40
151.5,13.32453,39
151.5,14.35449,39
151.5,15.38921,40
151.5,16.4291,178
151.5,17.47459,39
151.5,18.52613,40
151.5,19.58417,38
151.5,20.64921,39
151.5,21.72177,38
151.5,22.80239,37
151.5,23.89166,38
151.5,24.99018,37
151.5,26.09861,38
151.5,27.21765,43
151.5,28.34806,38
151.5,29.49063,42
151.5,30.64625,39
151.5,31.81585,64
151.5,33.00047,42
151.5,34.20122,45
151.5,35.41933,45
151.5,36.65617,47
151.5,37.91321,46
151.5,39.19213,42
151.5,40.49479,34
151.5,41.82327,34
151.5,43.17993,40
151.5,44.56747,61
151.5,45.98897,128
151.5,47.448,84
151.5,48.94875,53
151.5,50.49615,17
151.5,52.09608,15
151.5,53.75572,15
151.5,55.48388,14
151.5,57.29166,17
151.5,59.19334,NaN
151.5,61.20787,NaN
151.5,63.36129,NaN
151.5,65.69124,NaN
151.5,68.25572,NaN
151.5,71.15352,NaN
151.5,74.58264,13
151.5,79.11166,71
152.5,-77.04822,NaN
152.5,-73.09689,NaN
152.5,-69.92046,NaN
152.5,-67.17492,19
152.5,-64.71517,26
152.5,-62.46289,18
152.5,-60.36995,36
152.5,-58.40418,29
152.5,-56.54284,49
152.5,-54.7691,28
152.5,-53.07012,27
152.5,-51.43583,29
152.5,-49.85814,37
152.5,-48.33045,67
152.5,-46.84729,46
152.5,-45.40405,42
152.5,-43.99682,45
152.5,-42.62225,78
152.5,-41.2774,49
152.5,-39.95974,56
152.5,-38.66701,88
152.5,-37.39724,132
152.5,-36.14864,117
152.5,-34.91962,171
152.5,-33.70876,182
152.5,-32.51474,NaN
152.5,-31.33638,NaN
152.5,-30.17261,NaN
152.5,-29.02243,NaN
152.5,-27.88493,NaN
152.5,-26.75926,NaN
152.5,-25.64464,NaN
152.5,-24.54034,367
152.5,-23.44568,428
152.5,-22.36001,501
152.5,-21.28275,574
152.5,-20.21333,99
152.5,-19.1512,149
152.5,-18.09588,496
152.5,-17.04687,509
152.5,-16.00372,513
152.5,-14.96599,68
152.5,-13.93326,81
152.5,-12.90513,50
152.5,-11.88122,859
152.5,-10.86114,869
152.5,-9.84453,881
152.5,-8.83105,886
152.5,-7.82034,867
152.5,-6.81208,885
152.5,-5.80593,918
152.5,-4.80158,NaN
152.5,-3.79871,NaN
152.5,-2.797,888
152.5,-1.79614,880
152.5,-0.79584,47
152.5,0.20423,57
152.5,1.20435,57
152.5,2.20485,40
152.5,3.20602,41
152.5,4.20816,41
152.5,5.2116,602
152.5,6.21665,601
152.5,7.22362,624
152.5,8.23284,623
152.5,9.24464,585
152.5,10.25936,41
152.5,11.27734,40
152.5,12.29894,40
152.5,13.32453,39
152.5,14.35449,39
152.5,15.38921,39
152.5,16.4291,41
152.5,17.47459,415
152.5,18.52613,41
152.5,19.58417,41
152.5,20.64921,41
152.5,21.72177,37
152.5,22.80239,40
152.5,23.89166,37
152.5,24.99018,40
152.5,26.09861,39
152.5,27.21765,38
152.5,28.34806,42
152.5,29.49063,41
152.5,30.64625,42
152.5,31.81585,39
152.5,33.00047,42
152.5,34.20122,39
152.5,35.41933,44
152.5,36.65617,50
152.5,37.91321,43
152.5,39.19213,38
152.5,40.49479,32
152.5,41.82327,34
152.5,43.17993,34
152.5,44.56747,44
152.5,45.98897,77
152.5,47.448,81
152.5,48.94875,61
152.5,50.49615,17
152.5,52.09608,21
152.5,53.75572,16
152.5,55.48388,15
152.5,57.29166,19
152.5,59.19334,NaN
152.5,61.20787,NaN
152.5,63.36129,NaN
152.5,65.69124,NaN
152.5,68.25572,NaN
152.5,71.15352,4
152.5,74.58264,10
152.5,79.11166,82
153.5,-77.04822,NaN
153.5,-73.09689,NaN
153.5,-69.92046,NaN
153.5,-67.17492,18
153.5,-64.71517,27
153.5,-62.46289,27
153.5,-60.36995,35
153.5,-58.40418,39
153.5,-56.54284,55
153.5,-54.7691,42
153.5,-53.07012,29
153.5,-51.43583,26
153.5,-49.85814,55
153.5,-48.33045,51
153.5,-46.84729,45
153.5,-45.40405,41
153.5,-43.99682,38
153.5,-42.62225,60
153.5,-41.2774,52
153.5,-39.95974,57
153.5,-38.66701,25
153.5,-37.39724,58
153.5,-36.14864,29
153.5,-34.91962,32
153.5,-33.70876,36
153.5,-32.51474,143
153.5,-31.33638,148
153.5,-30.17261,161
153.5,-29.02243,NaN
153.5,-27.88493,NaN
153.5,-26.75926,235
153.5,-25.64464,271
153.5,-24.54034,323
153.5,-23.44568,410
153.5,-22.36001,558
153.5,-21.28275,77
153.5,-20.21333,80
153.5,-19.1512,68
153.5,-18.09588,46
153.5,-17.04687,47
153.5,-16.00372,46
153.5,-14.96599,45
153.5,-13.93326,45
153.5,-12.90513,831
153.5,-11.88122,860
153.5,-10.86114,864
153.5,-9.84453,871
153.5,-8.83105,861
153.5,-7.82034,853
153.5,-6.81208,54
153.5,-5.80593,847
153.5,-4.80158,911
153.5,-3.79871,911
153.5,-2.797,894
153.5,-1.79614,874
153.5,-0.79584,66
153.5,0.20423,40
153.5,1.20435,43
153.5,2.20485,41
153.5,3.20602,41
153.5,4.20816,608
153.5,5.2116,604
153.5,6.21665,607
153.5,7.22362,44
153.5,8.23284,44
153.5,9.24464,44
153.5,10.25936,41
153.5,11.27734,40
153.5,12.29894,40
153.5,13.32453,40
153.5,14.35449,39
153.5,15.38921,39
153.5,16.4291,41
153.5,17.47459,41
153.5,18.52613,38
153.5,19.58417,37
153.5,20.64921,37
153.5,21.72177,40
153.5,22.80239,37
153.5,23.89166,170
153.5,24.99018,109
153.5,26.09861,41
153.5,27.21765,39
153.5,28.34806,38
153.5,29.49063,41
153.5,30.64625,39
153.5,31.81585,42
153.5,33.00047,40
153.5,34.20122,43
153.5,35.41933,41
153.5,36.65617,46
153.5,37.91321,41
153.5,39.19213,38
153.5,40.49479,32
153.5,41.82327,43
153.5,43.17993,38
153.5,44.56747,71
153.5,45.98897,74
153.5,47.448,74
153.5,48.94875,79
153.5,50.49615,57
153.5,52.09608,17
153.5,53.75572,16
153.5,55.48388,15
153.5,57.29166,17
153.5,59.19334,NaN
153.5,61.20787,NaN
153.5,63.36129,NaN
153.5,65.69124,NaN
153.5,68.25572,NaN
153.5,71.15352,15
153.5,74.58264,8
153.5,79.11166,93
154.5,-77.04822,NaN
154.5,-73.09689,NaN
154.5,-69.92046,NaN
154.5,-67.17492,18
154.5,-64.71517,26
154.5,-62.46289,28
154.5,-60.36995,35
154.5,-58.40418,49
154.5,-56.54284,46
154.5,-54.7691,45
154.5,-53.07012,43
154.5,-51.43583,48
154.5,-49.85814,86
154.5,-48.33045,52
154.5,-46.84729,47
154.5,-45.40405,48
154.5,-43.99682,86
154.5,-42.62225,83
154.5,-41.2774,49
154.5,-39.95974,48
154.5,-38.66701,76
154.5,-37.39724,53
154.5,-36.14864,58
154.5,-34.91962,58
154.5,-33.70876,64
154.5,-32.51474,67
154.5,-31.33638,122
154.5,-30.17261,102
154.5,-29.02243,122
154.5,-27.88493,140
154.5,-26.75926,150
154.5,-25.64464,122
154.5,-24.54034,124
154.5,-23.44568,89
154.5,-22.36001,78
154.5,-21.28275,138
154.5,-20.21333,74
154.5,-19.1512,83
154.5,-18.09588,48
154.5,-17.04687,61
154.5,-16.00372,73
